Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8953,-3.3443,8.5234,-2.8301,-0.0099,-0.0113,-0.9968,0.9478,0.0119,-0.2524,110.75,0,29.6,29.2072,29.3,0,33.1,0.3627,0,-0.5353,-0.6265,-0.6176,-0.0235,-0.1235,0,0.6353,0.9,-0.5118,-18.542,0.034,1,0,0,0,0.4088,0,0,0,0.4957,0.2796,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2065,0,0,0,-2.62,-2.902,1.7636,18098.4766,0.3041,0,365399.9688,86,19,175,28,11,17.2971,6.2,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,0.9711
1.3,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8609,-3.3459,8.5133,-2.8559,-0.0091,-0.0101,-0.9976,0.9468,0.0166,-0.2471,110.75,0,29.6,29.2122,29.3,0,33.1,0,0,-0.2147,-0.3382,-0.4765,-0.1039,-0.2725,0,0.6275,0.4922,-0.3686,-18.542,0.034,1,0,0,0,0.0853,0,0,0,0.2742,0,0.6484,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2097,0,0,0,-2.62,-2.867,1.6845,18113.0195,0.3539,0,365399.9688,86,19,175,28,11,17.3,6.2895,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.0099
1.35,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8547,-3.3064,8.5594,-2.8561,-0.0084,-0.0092,-0.9956,0.9709,-0.0044,-0.2385,110.75,0,29.6,29.2172,29.3,0,33.1,0,0,-0.6559,-0.4853,-0.7706,0.2392,-0.1745,0,0.7255,1.1784,-0.6137,-18.542,0.034,1,0,0,0,0.0363,0,0,0,0.2204,0,0.5409,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1644,2.903,0,0,0,0,0,0,0,0,0,0,0,0,30.2128,0,0,0,-2.62,-2.8721,1.5808,18127.1699,0.4038,0,365399.9688,86,19,175,28,11,17.3,6.3848,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.0488
1.4,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8656,-3.3447,8.5039,-2.8355,-0.0089,-0.0103,-0.9956,0.9819,-0.0179,-0.2646,110.75,0,29.6,29.2222,29.3,0,33.1,0,0,-0.9029,-0.6,-1,0.4412,-0.0647,0,0.7647,1.5824,-0.8118,-18.542,0.034,1,0,0,0,0.0379,0,0,0,0.0333,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1366,2.8751,0,0,0,0,0,0,0,0,0,0,0,0,30.2159,0,0,0,-2.62,-2.8873,1.7487,18156.416,0.4536,0,365399.9688,86,19,175,28,11,17.2592,6.3184,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.0876
1.45,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.893,-3.35,8.5164,-2.8494,-0.0083,-0.0107,-0.9978,0.9524,-0.0543,-0.2432,110.75,0,29.6,29.2271,29.3,0,33.1,0,0,-0.4618,-0.6,-1,0.1961,0.0824,0,0.6176,1.0922,-0.8608,-18.542,0.034,1,0,0,0,0.1835,0,0,0,-0.2355,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1366,2.9027,0,0,0,0,0,0,0,0,0,0,0,0,30.219,0,0,0,-2.62,-2.9066,1.9845,18189.4336,0.5035,0,365399.9688,86,19,175,28,11,17.2107,6.2214,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.1264
1.5,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8492,-3.3383,8.5109,-2.8336,-0.0068,-0.0088,-0.9971,0.9365,-0.0306,-0.2161,110.75,0,29.6,29.2321,29.3,0,33.1,0.0882,0,-0.1706,-0.6353,-0.9647,0.0294,0.1804,0,0.5196,0.7686,-0.851,-18.542,0.034,1,0,0,0,0.2703,0,0,0,-0.3817,0,0.6226,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1366,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2221,0,0,0,-2.62,-2.9268,1.9467,18206.4766,0.5533,0,365399.9688,86,19,175,28,11,17.2371,6.2,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.1653
1.55,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8523,-3.3453,8.5258,-2.8588,-0.0082,-0.0087,-0.9973,0.9553,-0.0038,-0.192,110.75,0,29.6,29.2371,29.3,0,33.1,0.5784,0,-0.5627,-0.8314,-0.7686,0.1765,0.0824,0,0.6176,1.1118,-0.6059,-18.542,0.034,1,0,0,0,0.1218,0,0,0,-0.4892,0,0.7839,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1644,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2252,0,0,0,-2.62,-2.9132,1.78,18216,0.6032,0,365399.9688,86,19,175,28,11,17.2848,6.2,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.2041
1.6,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8875,-3.3406,8.4992,-2.8396,-0.0101,-0.0112,-0.9976,0.9678,-0.0021,-0.2117,110.75,0,29.6,29.2421,29.3,0,33.1,0.9314,0,-0.8382,-0.9039,-0.5588,0.2765,-0.0549,0,0.6843,1.2902,-0.3686,-18.542,0.034,1,0,0,0,0.0265,0,0,0,-0.3548,0,0.7516,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1912,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2283,0,0,0,-2.62,-2.8932,1.7634,18192.0176,0.653,0,365399.9688,86,19,175,28,11,17.3,6.2,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.243
1.65,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8734,-3.3287,8.5203,-2.8551,-0.0097,-0.0099,-0.9961,0.9634,-0.009,-0.2127,110.75,0,29.6,29.2471,29.3,0,33.1,0.4412,0,-0.3971,-0.2176,-0.2647,0.1294,-0.398,0,0.5863,0.6039,-0.1725,-18.542,0.034,1,0,0,0,0.1735,0,0,0,-0.1957,0,0.6957,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1636,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2314,0,0,0,-2.62,-2.89,1.8555,18143.7715,0.7029,0,365399.9688,86,19,175,28,11,17.3,6.2,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.2818
1.7,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.3354,0,11.8562,-3.3297,8.5094,-2.8391,-0.0097,-0.008,-0.9971,0.9507,-0.0031,-0.2401,110.75,0,29.6,29.2521,29.3,0,33.1,0,0,0.0098,0.3755,0.0098,-0.0235,-0.6647,0,0.5176,-0.0294,0,-18.542,0.034,1,0,0,0,0.2863,0,0,0,-0.0882,0,0.5882,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1371,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2346,0,0,0,-2.62,-2.89,1.9093,18105.4082,0.7527,0,365399.9688,86,19,175,28,11,17.3,6.2291,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.3206
1.75,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.3321,0,11.8797,-3.326,8.5227,-2.8334,-0.0088,-0.0104,-0.9988,0.9204,-0.1049,-0.2657,110.75,0,29.6,29.2571,29.3,0,33.1,0,0,0.1078,0.1304,0.1078,-0.2196,-0.3706,0,0.6647,-0.2745,0,-18.542,0.034,1,0,0,0,0.1882,0,0,0,0.0677,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,5.165,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2377,0,0,0,-2.6071,-2.89,1.8736,18090.1016,0.8026,0,365399.9688,86,19,175,28,11,17.3,6.2777,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.3595
1.8,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.3287,0,11.8773,-3.3477,8.5164,-2.8695,-0.0067,-0.0111,-0.9985,0.6748,-0.3503,-0.3596,110.75,0,29.6,29.2621,29.3,0,33.1,0,0,0.1941,-0.1147,0.1882,-0.3843,-0.0882,0,0.8,-0.4765,-0.0078,-18.542,0.034,1,0,0,0,0.1,0,0,0,0.4441,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2408,0,0,0,-2.5921,-2.89,1.884,18089.7148,0.8524,0,365399.9688,86,19,175,28,11,17.2743,6.2743,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.3983
1.85,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.328,0,11.8742,-3.3221,8.5094,-2.8473,-0.0083,-0.009,-0.9976,0.3339,-0.3958,-0.4475,110.75,0,29.6,29.2671,29.3,0,33.1,0,0,0.0961,-0.3598,-0.0078,-0.1882,0.0588,0,0.8,-0.1824,-0.1059,-18.542,0.034,1,0,0,0,0.1,0,0,0,0.5796,0,0.5172,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.2439,0,0,0,-2.59,-2.89,1.984,18118.2852,0.9023,0,365399.9688,86,19,175,28,11,17.2267,6.2267,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.4372
1.9,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.328,0,11.8875,-3.3203,8.5227,-2.865,-0.0094,-0.0068,-0.9961,0.1389,-0.3359,-0.5127,110.75,0,29.6,29.2721,29.3,0,33.1,0,0,-0.0029,-0.5941,-0.1961,0.0059,0.1941,0,0.7941,0.1,-0.1922,-18.542,0.034,1,0,0,0,0.0971,0,0,0,0.2032,0,0.571,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.247,0,0,0,-2.59,-2.89,2.068,18154.8574,0.9521,0,365399.9688,86,19,175,28,11,17.2212,6.2,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.476
1.95,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.3293,0,11.8438,-3.3285,8.5437,-2.8531,-0.0106,-0.008,-0.9954,0.2668,-0.0711,-0.5217,110.75,0,29.6,29.277,29.3,0,33.1,0,0,-0.15,-0.3,0,0.1529,0.0471,0,0.6471,0.1,0.0039,-18.542,0.034,1,0,0,0,0.048,0,0,0,0,0,0.6247,0,0,1,0,0,0,0,0,0,0,0,0,0,5.168,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.59,-2.8767,2.1013,18216.7617,0.998,0,365399.9688,86,19,175,28,11,17.2692,6.2,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.5149
2,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.3326,0,11.8461,-3.3199,8.5234,-2.8682,-0.0018,-0.009,-1.0029,0.522,0.1792,-0.4285,110.75,0,29.6,29.282,29.3,0,33.1,0,0,-0.2971,-0.0059,0.1961,0.3,-0.1,0,0.5,0.1,0.2,-18.542,0.034,1,0,0,0,0.0029,0,0,0,0,0,0.6785,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1404,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.59,-2.8615,2.1254,18210.5664,0.9483,0.0538,365382.0312,86,19,175,28,11,17.1286,6.0114,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.5537
2.05,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.3359,0,11.8586,-3.357,8.5117,-2.8461,0.0022,-0.0038,-1.001,0.6692,0.189,-0.3481,110.75,0,29.6,29.287,29.3,0,33.1,0.4804,0,0.0363,0,0.1039,0.3,-0.2961,0,23.3922,0.3451,0.0529,-18.542,0.034,1,0,0,0,0.15,0,0,0,0,0.3226,18.2161,0,0,1,0,0,0,0,0,0,0,0,0,0.04,5.1366,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.6035,-2.8915,2.0924,17786.0371,0.8985,0.1953,365334.875,86,19,175,28,11,16.6524,5.4876,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.5925
2.1,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8813,-3.3271,8.5391,-2.8648,0.0042,-0.003,-0.9956,1.1074,-0.0483,-0.1672,110.75,0,29.6,29.292,29.3,0,33.1,0.9706,0,0.3794,0,0.0059,0.3,-0.4922,0,46.2843,0.5902,-0.0941,-18.542,0.034,1,0,0,0,0.2971,0,0,0,0,0.8602,47.4097,0,0,1,0,0,0,0,0,0,0,0,0,0.54,5.1366,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.6185,-2.9265,2.0633,17370.9258,0.8488,0.2873,365299.9688,86,19,175,28,11,16.3,5.1379,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.6314
2.15,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.336,0,11.8789,-3.3295,8.5188,-2.8572,0.0077,-0.0083,-0.9968,1.3765,-0.0181,-0.0859,110.75,0,29.6,29.297,29.3,0,33.1,1.9216,0,0.1696,-0.0922,-0.4147,0.1588,-0.3118,0,76.2353,0.7412,-0.2412,-18.542,0.034,1,0,0,0,0.4922,0,0,0,0,1.7957,76.9613,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1553,2.9115,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.6365,-2.93,2.23,17417.2227,0.799,0.2382,365299.9688,86,19,175,28,11,16.3,5.2835,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.6702
2.2,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.3341,0,11.8641,-3.3346,8.518,-2.8467,0.0069,-0.0057,-1.001,1.1943,0.0733,-0.1476,110.75,0,29.602,29.306,29.3,-0.0042,33.0937,2.902,0,-0.0755,-0.1902,-0.8559,0.0118,-0.1157,0,106.4804,0.8882,-0.3882,-18.542,0.034,1,0,0,0,0.6882,0,0,0,0,2.871,106.6387,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1829,2.8839,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.6549,-2.93,2.3967,17463.5176,0.7493,0.2,365299.9688,86,19,175,28,11,16.3291,5.4097,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.7091
2.25,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.3307,0,11.8609,-3.3342,8.7484,-2.8461,0.0212,0.0026,-1.0034,1.0688,0.0844,-0.1043,110.75,0,29.607,29.321,29.3,-0.0142,33.0787,5.6471,0,-0.0559,-0.1118,-0.4147,-0.4059,-0.1902,0.0902,131.7647,0.3137,-0.2647,-18.542,0.034,1,0,0,0,0.3314,0,0,0,0.0473,5.8387,132.2473,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1917,2.8941,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.6456,-2.9156,2.1843,17680.8652,0.6995,0.2,365299.9688,86,19,175,28,11,16.4748,5.4583,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.7479
2.3,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.328,0,11.875,-3.3275,8.8914,-2.8588,0.0429,-0.0008,-1.002,1.0234,0.0955,-0.0768,110.75,0,29.612,29.3359,29.3,-0.0242,33.0638,8.5882,0,-0.0069,-0.0137,0.1245,-0.8471,-0.2882,0.1882,156.6176,-0.3235,-0.1176,-18.542,0.034,1,0,0,0,-0.0608,0,0,0,0.0968,9.1183,157.2226,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1917,2.9219,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.6256,-2.8956,1.9103,17926.0586,0.6498,0.2,365306.6875,86,19,175,28,11,16.6,5.5067,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.7868
2.35,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.328,0,11.8742,-3.3379,9.0773,-2.8547,0.0558,-0.0002,-1.002,0.9727,0.1443,-0.0588,110.75,0,29.617,29.3509,29.3,-0.0341,33.0488,14.4804,0,-0.0843,-0.3373,0.0314,-0.5118,0.1314,0.4157,177.6745,-0.3137,0.0294,-18.542,0.034,1,0,0,0,-0.1,0,0,0,-0.0645,15.0323,178.3516,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.9045,1.824,17965.1426,0.6,0.2,365354.7812,86,19,175,28,11,16.6,5.5548,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.8256
2.4,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4688,11.328,0,11.8234,-3.3391,9.4508,-2.8457,0.0602,0.0055,-1.0039,1.0029,0.1335,0.0488,110.75,0,29.622,29.3659,29.3,-0.0441,33.0338,20.8529,0,-0.1824,-0.7294,-0.1647,-0.0706,0.6216,0.6608,198.2137,-0.2157,0.1765,-18.542,0.034,1,0,0,0,-0.1,0,0,0,-0.2774,20.3441,198.7839,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.9247,1.7907,17946.0957,0.5502,0.1971,365399.9688,86,19,175,28,11,16.6029,5.6029,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.8644
2.45,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4586,11.328,0,11.8492,-3.342,9.618,-2.8389,0.0481,0.001,-1.0054,1.0757,-0.0601,0.1139,110.75,0,29.6269,29.3808,29.3,-0.0541,33.0189,26.0196,0,-0.2402,-0.599,-0.1196,0.2059,-0.6176,0.8235,214.7588,-0.0765,0.0353,-18.542,0.034,1,0,0,0,-0.0584,0,0,0,-0.7613,22.4946,215.5581,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.93,1.78,17984.9062,0.5005,0.149,365399.9688,86,19,175,28,11,16.651,5.651,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.9033
2.5,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4456,11.328,0,11.8734,-3.3291,9.6141,-2.8373,0.0363,-0.0045,-1.0059,1.0449,-0.1647,0.1429,110.75,0,29.6319,29.3958,29.3,-0.0641,33.0039,30.9216,0,-0.2892,-0.3539,-0.0216,0.451,-2.1863,0.9706,230.5431,0.0706,-0.1608,-18.542,0.034,1,0,0,0,-0.0089,0,0,0,-0.8581,24.4839,231.2516,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1917,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.93,1.78,18050.9434,0.4507,0.101,365399.9688,86,19,175,28,11,16.699,5.699,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.9421
2.55,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4375,11.328,0,11.8258,-3.3307,9.5547,-2.8588,0.0341,0.0004,-1.0005,0.9756,-0.09,0.166,110.7401,0,29.6369,29.4108,29.3,-0.0741,32.9889,32,0,-0.4529,-0.4529,-0.0765,0.3039,-0.8922,1,244.0922,-0.0961,0.1922,-18.542,0.034,1,0,0,0,-0.0804,0,0,0,-0.0516,26.0968,244.4237,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1717,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.9164,1.986,18106.416,0.401,0.1,365399.9688,86,19,175,28,11,16.7933,5.7,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,1.981
2.6,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4375,11.328,0,11.8867,-3.3369,9.5305,-2.8541,0.0317,0.0057,-1.0029,1.0215,-0.0872,0.1812,110.7141,0,29.6419,29.4257,29.3,-0.084,32.974,32,0,-0.649,-0.649,-0.1745,0.0588,1.1176,1,257.0824,-0.3412,0.6824,-18.542,0.034,1,0,0,0,-0.1784,0,0,0,0.0688,29.3656,256.6258,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1438,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.8981,2.354,18153.584,0.3512,0.1,365399.9688,86,19,175,28,11,16.8886,5.7,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,2.0198
2.65,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4375,11.328,0,11.8523,-3.3316,9.5375,-2.8543,0.0307,0.0017,-1.0039,1.0649,-0.0797,0.2678,110.688,0,29.6469,29.4407,29.3,-0.094,32.959,34.902,0,-0.3735,-0.2647,-0.0186,-0.3353,0.4078,1.1118,267.7255,-0.4745,0.6137,-18.542,0.034,1,0,0,0,-0.0853,0,0,0,-0.6839,34.7419,267.5936,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1551,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.89,2.4126,18165.4727,0.3015,0.1,365399.9688,86,19,175,28,11,16.9,5.8269,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,2.0587
2.7,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4375,11.328,0,11.8609,-3.3336,9.5312,-2.8572,0.0279,-0.0037,-1,1.0537,-0.1292,0.3804,110.6875,0,29.6519,29.4557,29.3,-0.104,32.944,38.8235,0,0.0676,0.3235,0.2265,-0.7765,-1.1608,1.2588,277.6274,-0.5725,0.3686,-18.542,0.034,1,0,0,0,0.0618,0,0,0,-0.657,38.2473,277.3764,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1802,2.9303,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.89,2.0777,18132.4531,0.2517,0.1,365399.9688,86,19,175,28,11,16.9,5.9712,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,2.0975
2.75,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4375,11.328,0,11.8594,-3.3238,9.4875,-2.8445,0.0195,-0.0022,-1.002,1.0703,-0.166,0.395,110.6875,0,29.6569,29.4707,29.3,-0.114,32.929,42.0588,0,0.1314,0.3971,0.1284,0.5471,-1.9176,1.4059,286.0823,-0.4588,0.1941,-18.542,0.034,1,0,0,0,0.0637,0,0,0,-0.0656,40.3979,286.3011,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1917,2.9152,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.9016,1.8606,18087.3594,0.202,0.0606,365399.9688,86,19,175,28,11,16.9,5.9615,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,2.1363
2.8,1.7378,4,0,0,0.1565,-85.2549,0,331.8382,200,7.27,10000,40.84919233,-80.34574867,38.4375,11.3261,0,11.8516,-3.3195,9.4273,-2.8576,0.0133,0.0005,-1,1.1299,-0.1293,0.3696,110.6875,0,29.6619,29.4856,29.3,-0.124,32.9141,45,0,0.0333,0.25,-0.1167,2.5569,-2.3588,1.5529,293.9745,-0.2627,0.0471,-18.542,0.034,1,0,0,0,0.0147,0,0,0,-0.0935,42.5484,293.7936,0,0,1,0,0,0,0,0,0,0,0,0,1,5.1917,2.8874,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,-2.62,-2.9216,1.8936,18016.6035,0.1522,0.0125,365399.9688,86,19,175,28,11,16.9,5.9135,1,0,0,3.8873,4,0,0,0.1565,-85.2549,0,331.8382,3039900,10000,40.8492,-80.3457,2.1752
