"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","LoggerTemp","External Voltage","RPM","F Heave","F Roll","R Heave","R Roll","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Inverter Enable","D4 Gate Driver B","D3 Module C","D1 Control Board","D4 Torque Shudde","D3 Motor Tempera","D2 Motor Speed","D4 DC Bus Curren","D1 Phase A Curre","D3 Phase C Curre","D2 Phase B Curre","D4 VBC Vq Voltag","D3 VAB Vd Voltag","D2 Output Voltag","D1 DC Bus Voltag","D4 Iq","D3 Id","D2 Flux Feedback","D1 Flux Command","D7 Direction Com","D6 Inverter Enab","D7 BMS Torque Li","D1 Commanded Tor","D2 Torque Feedba","D4 Iq Command","D3 Id Command","Fast Torque Comm","Fast Torque Feed","Fast Motor Speed","Fast DC Bus Volt","Inverter Enable dup 1","Speed Mode Enabl","Direction Comman","Torque Command","Inverter Dischar","Torque Limit Com","Current","Voltage","RDTActive","D3 HV Input Current","SteeringWheelPos","BrakeLightActive","TSAL Active","BrakeSensor1","BrakeSensor2","SpeedFrontRight","SpeedRearLeft","SpeedFrontLeft","SpeedRearRight","SpeedFrontRightMph","SpeedRearLeftMph","SpeedFrontLeftMph","SpeedRearRightMph","FrontLeft","FrontRight","RearLeft","RearRight","Temperature","CoolantTemp","MotorPumpStatus1","MotorPumpStatus2","APPS1","APPS2","LV Current","LV Voltage","HeartBit","Pack Current","Pack Inst Voltag","Pack SOC","Average Temperat","Pack DCL","High Temperature","Low Temperature","High Cell Voltag","Low Cell Voltage","MultiPurpose  01","Maximum Pack Vol","Minimum Cell Vol","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"1.050","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7292","11.3280","0.0000","7.8930","-2.8883","6.9031","-2.6684","-0.0102","0.0254","-0.9971","0.4767","-0.1115","-0.2590","113.8750","0.0000","29.1000","27.7000","28.6000","0.0000","26.7000","0.9608","0.0000","0.2549","0.0510","-0.0373","-0.0078","-0.0275","0.0000","0.6961","-0.2089","0.0921","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.1029","0.0000","0.0000","0.0000","-0.0118","0.0000","0.8000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1750","3.0170","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0200","-3.3100","1.7100","16600.0000","0.1307","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9000","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.100","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3280","0.0000","7.8930","-2.8945","6.9227","-2.6629","-0.0114","0.0236","-0.9966","0.5020","-0.0955","-0.3262","113.8750","0.0000","29.1000","27.7000","28.6000","0.0000","26.7000","0.5490","0.0000","0.1098","0.2255","0.1255","-0.0902","0.0000","0.0000","0.6098","-0.0631","0.2282","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0539","0.0000","0.0000","0.0000","-0.1000","0.0000","0.7903","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1472","2.9891","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0032","-3.2974","1.7100","16600.0000","0.1806","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9000","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.150","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3280","0.0000","7.8758","-2.8957","6.9187","-2.6688","-0.0107","0.0227","-0.9966","0.4784","-0.0981","-0.3369","113.8750","0.0000","29.1000","27.6999","28.6000","0.0000","26.7000","0.0588","0.0000","0.0118","0.4706","0.3706","-0.1882","0.0000","0.0000","0.5118","0.0825","0.4709","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0049","0.0000","0.0000","0.0000","-0.1000","0.0000","0.7366","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1539","2.9958","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-2.9832","-3.2824","1.6729","16587.6191","0.2305","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9262","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.200","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3280","0.0000","7.8961","-2.9043","6.9219","-2.6504","-0.0094","0.0255","-0.9961","0.4556","-0.0887","-0.3247","113.8750","0.0000","29.1000","27.6949","28.6000","0.0000","26.7000","0.0000","0.0000","0.2157","0.8451","0.6588","-0.2863","-0.3020","0.0000","0.5431","0.0569","0.9745","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-0.1000","0.0000","0.7172","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1817","3.0237","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-2.9954","-3.2916","1.6014","16563.8086","0.2804","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9748","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.250","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3280","0.0000","7.8984","-2.8949","6.9375","-2.6543","-0.0097","0.0244","-0.9966","0.4586","-0.0833","-0.3329","113.8750","0.0000","29.1000","27.6899","28.6000","0.0000","26.7000","0.0000","0.0000","0.4608","1.2373","0.9529","-0.3843","-0.6451","0.0000","0.5922","0.0078","1.5137","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-0.1000","0.0000","0.7710","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0138","-3.3053","1.5897","16559.9062","0.3303","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5769","19.9769","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.300","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3280","0.0000","7.8766","-2.8984","6.8961","-2.6734","-0.0105","0.0220","-0.9971","0.4429","-0.1042","-0.3376","113.8750","0.0000","29.1000","27.6849","28.6000","0.0000","26.7000","0.0000","0.0000","0.3765","0.9706","0.6706","-0.2353","-0.5353","0.0000","0.6412","-0.0824","1.1471","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-0.1495","0.0000","0.7753","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0200","-3.3100","1.6605","16583.4902","0.3802","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5288","19.9288","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.350","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7240","11.3280","0.0000","7.8953","-2.8840","6.9172","-2.6801","-0.0106","0.0245","-0.9963","0.4414","-0.1396","-0.3551","113.8750","0.0000","29.1000","27.6799","28.6000","0.0000","26.7000","0.0000","0.0000","0.2294","0.5784","0.2784","-0.0392","-0.3392","0.0000","0.6902","-0.1804","0.6078","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-0.2570","0.0000","0.7215","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1739","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0200","-3.3100","1.6986","16598.5723","0.4301","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5192","19.9000","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.400","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7370","11.3280","0.0000","7.9055","-2.8891","6.9297","-2.6711","-0.0104","0.0243","-0.9961","0.4675","-0.1390","-0.3650","113.8750","0.0000","29.1000","27.6750","28.6000","0.0000","26.7000","0.0000","0.0000","0.3176","0.4216","0.3176","-0.1569","-0.3000","0.0000","0.7392","-0.2000","0.6980","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0402","0.0000","0.0000","0.0000","-0.2032","0.0000","0.6677","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1461","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0200","-3.3100","1.6605","16593.8086","0.4800","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5673","19.9000","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.450","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7500","11.3280","0.0000","7.9242","-2.9027","6.8930","-2.6734","-0.0107","0.0221","-0.9971","0.4755","-0.1281","-0.3579","113.8750","0.0000","29.1000","27.6700","28.6000","0.0000","26.7000","0.0000","0.0000","0.4647","0.3235","0.4647","-0.3529","-0.3000","0.0000","0.7882","-0.2000","0.9455","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0892","0.0000","0.0000","0.0000","-0.0419","0.0000","0.6140","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1550","3.0153","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0200","-3.3100","1.6300","16590.0000","0.5299","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9308","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.500","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7370","11.3247","0.0000","7.8953","-2.9062","6.9305","-2.6789","-0.0105","0.0242","-0.9966","0.4531","-0.1076","-0.3647","113.8750","0.0000","29.1000","27.6650","28.6000","0.0000","26.7000","0.0000","0.0000","0.8353","0.4863","0.6490","-0.4000","-0.3000","0.0000","0.7255","-0.3529","1.4971","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.1765","0.0000","0.0000","0.0000","-0.0796","0.0000","0.6398","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1828","2.9874","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-2.9950","-3.3100","1.6300","16590.0000","0.5798","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","20.0269","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.550","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7240","11.3213","0.0000","7.8898","-2.9031","6.8820","-2.6656","-0.0107","0.0247","-0.9963","0.4470","-0.0920","-0.3857","113.8750","0.0000","29.1000","27.6600","28.6000","0.0000","26.7000","0.0000","0.0000","1.2765","0.7314","0.8451","-0.4000","-0.3000","0.0000","0.6275","-0.5490","2.1343","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.2745","0.0000","0.0000","0.0000","-0.1871","0.0000","0.6935","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2082","2.9973","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-2.9583","-3.3100","1.6300","16590.0000","0.6297","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6115","20.0769","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.600","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3200","0.0000","7.8992","-2.8895","6.9148","-2.6695","-0.0111","0.0228","-0.9966","0.4504","-0.0873","-0.3691","113.8750","0.0000","29.1000","27.6550","28.6000","0.0000","26.7000","0.0000","0.0000","1.1882","0.8000","0.9353","-0.4000","-0.3706","0.0000","0.7059","-0.4563","2.1563","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.1912","0.0000","0.0000","0.0000","-0.1054","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2323","3.0249","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-2.9678","-3.2923","1.6684","16599.5918","0.6796","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6596","19.9808","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.650","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3200","0.0000","7.8891","-2.8895","6.9352","-2.6813","-0.0107","0.0238","-0.9966","0.4596","-0.0717","-0.3406","113.8750","0.0000","29.1000","27.6500","28.6000","0.0000","26.7000","0.0000","0.0000","0.8941","0.8000","0.9843","-0.4000","-0.4686","0.0000","0.8529","-0.2621","1.9621","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0441","0.0000","0.0000","0.0000","-0.0011","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2234","3.0147","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0233","-3.2570","1.7092","16609.7969","0.7295","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6846","19.9077","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.700","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3200","0.0000","7.8914","-2.8848","6.9258","-2.6699","-0.0107","0.0247","-0.9961","0.4565","-0.0766","-0.3022","113.8750","0.0000","29.1000","27.6450","28.6000","0.0000","26.7000","0.0000","0.0000","0.7667","0.9667","0.8667","-0.1667","-0.3333","0.0000","0.7333","-0.2000","1.7333","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0343","0.0000","0.0000","0.0000","-0.0548","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1991","2.9869","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0500","-3.2505","1.7100","16614.6660","0.7794","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5885","19.9558","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.750","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3200","0.0000","7.8844","-2.9047","6.9461","-2.6684","-0.0109","0.0230","-0.9963","0.4624","-0.0825","-0.3053","113.8750","0.0000","29.1000","27.6400","28.6000","0.0000","26.7000","0.0000","0.0000","0.7176","1.2118","0.6706","0.1765","-0.0882","0.0000","0.4882","-0.2000","1.4882","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0833","0.0000","0.0000","0.0000","-0.0914","0.0000","0.7086","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","2.9962","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0500","-3.2707","1.7100","16619.4277","0.8293","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","20.0000","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.800","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3200","0.0000","7.8844","-2.8879","6.9148","-2.6773","-0.0108","0.0235","-0.9961","0.4546","-0.0740","-0.3091","113.8750","0.0000","29.1000","27.6350","28.6000","0.0000","26.7000","0.0000","0.0000","0.8255","1.2059","0.8196","-0.0137","-0.1569","0.0000","0.4941","-0.2000","1.7451","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.1000","0.0000","0.0000","0.0000","-0.0376","0.0000","0.7624","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0215","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-3.0311","-3.2800","1.6765","16615.8086","0.8792","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","20.0000","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
"1.850","3.6134","3","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","200.0000","8.1400","10000.0000","40.84874490","-80.34581359","38.7188","11.3200","0.0000","7.8867","-2.8930","6.9281","-2.6848","-0.0104","0.0242","-0.9961","0.4493","-0.0795","-0.3275","113.8750","0.0000","29.1000","27.6300","28.6000","0.0000","26.7000","0.0000","0.0000","1.0216","1.0588","1.1627","-0.5039","-0.4020","0.0000","0.6412","-0.2000","2.2843","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.7839","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0192","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.5625","0.0000","0.0000","0.0000","-2.9961","-3.2800","1.6384","16611.0469","0.9291","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","20.0000","1.0000","0.0000","0.0000","8.0829","3.0000","0.0000","0.0000","-0.0876","-112.0330","0.0000","323.3790","6548100.0000","10000.0000","40.8487","-80.3458"
